entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://cmt_cz#c-0075317-8076564,Source,Class,konference,"The term ""konference"" appears to be a variation or misspelling of ""conference."" In the context of a conference, it refers to a formal meeting or gathering where individuals come together to discuss specific topics, share information, and collaborate. Conferences can vary in size and purpose, ranging from academic and professional gatherings to industry-specific events.","Here are the verbalized phrases based on the provided triples:

1. ""Akceptovány příspěvky konference pro tisk"" patří do domény konference.
2. ""Brožury vytištěny kým"" patří do domény konference.
3. ""Datum konference"" patří do domény konference.
4. ""Dokončit přidělení příspěvků konference"" spadá do rozsahu konference.
5. ""Konference má recenzí na článek"" patří do domény konference.
6. ""Logo konference má URL"" patří do domény konference.
7. ""Má člena konference"" patří do domény konference.
8. ""Nástroj pro přídělení příspěvků spuštěn kým"" patří do domény konference.
9. ""Podrobnosti vloženy kým"" patří do domény konference.
10. ""Přidělení příspěvků dokončeno kým"" patří do domény konference.
11. ""Spustil přidělování článků konference"" spadá do rozsahu konference.
12. ""Tisk brožur konference"" spadá do rozsahu konference.
13. ""Umožnit virtuální schůzku konferenci"" spadá do rozsahu konference.
14. ""Virtuální schůzka konference umožněna kým"" patří do domény konference.
15. ""Vložit kritéria recenze"" spadá do rozsahu konference.
16. ""Vložit podrobnosti konference"" spadá do rozsahu konference.
17. ""Vyjadření zájmu spuštěno kým"" patří do domény konference.
18. ""Webová stránka konference má URL"" patří do domény konference.
19. ""Zadání kritérií recenzí kým"" patří do domény konference.
20. ""Zahájil vyjadřování zájmu recenzentů"" spadá do rozsahu konference.
21. ""Člen konference"" spadá do rozsahu konference.
22. ""Konference"" je disjunktní s ""dokument"", ""osoba"", ""preference"", ""programový výbor"", ""rozhodnutí"" a ""vyjádření zájmu"".The subgraph describes a conceptual framework related to a class called ""konference"" (conference). Here’s a natural language description of the relationships and restrictions defined in the subgraph:

1. **Class Definition**: ""konference"" is defined as a subclass of a broader class, which is represented by an anonymous node. This indicates that ""konference"" inherits properties from this parent class.

2. **Restrictions on Properties**: 
   - There is a restriction that specifies that any instance of ""konference"" must have at least one associated property called ""má jméno"" (has a name). This restriction is defined by a minimum cardinality of 1.
   - Additionally, there is another restriction that states that each ""konference"" must have exactly one associated property called ""datum konference"" (date of the conference).
   - Furthermore, it is required that each ""konference"" must also have exactly one associated property called ""konference má recenzí na článek"" (conference has a review on an article).

3. **Property Relationships**: 
   - The property ""má jméno"" is linked to the domain of the ""konference"" class, meaning it is a characteristic that applies specifically to instances of ""konference"".
   - The property ""datum konference"" is also linked to the ""konference"" class, indicating that it is another characteristic of conferences.
   - The property ""konference má recenzí na článek"" is similarly linked, establishing that this property is relevant to the ""konference"" class.

4. **Instance Relationships**: 
   - The subgraph also includes a reference to an instance of ""osoba"" (person), which is related to the ""konference"" class, suggesting that there may be a relationship between conferences and individuals.

In summary, the subgraph outlines a structured definition of the ""konference"" class, detailing its properties and the restrictions that govern how these properties must be fulfilled in any instance of a conference."
http://cmt_cz#c-0128535-7854643,Source,Class,autor kter nen recenzent,"In the context of a conference, ""autor který není recenzent"" translates to ""author who is not a reviewer."" This typically refers to a situation where an individual has submitted a paper or presentation for consideration but is not involved in the peer review process for other submissions. This distinction is important in academic conferences to ensure that the review process remains unbiased and fair, as authors should not review their own work or that of their peers to avoid conflicts of interest.","The phrase can be verbalized as follows:

""The class of 'authors who are not reviewers' is a subclass of 'authors' and is disjoint with both 'reviewers' and 'members of the program committee'."""
http://cmt_cz#c-0452574-2080354,Source,Class,dokument,"In the context of a conference, ""dokument"" typically refers to a document or written material that is shared or presented during the event. This could include papers, presentations, reports, or any other form of documentation that provides information, outlines discussions, or supports the topics being addressed at the conference. It serves as a resource for attendees to reference and engage with the content being discussed.","1. The term ""konference"" is disjoint with the term ""dokument,"" meaning they cannot overlap in meaning or classification.

2. The phrase ""má konflikt zájmu s příspěvkem"" has a range that is defined as ""dokument,"" indicating that it pertains to or is applicable within the context of documents.

3. The term ""recenze"" is a subclass of ""dokument,"" meaning that every instance of ""recenze"" is also considered an instance of ""dokument.""

4. The term ""článek"" is a subclass of ""dokument,"" indicating that every instance of ""článek"" is also classified as a ""dokument.""

5. The term ""dokument"" is disjoint with the terms ""osoba,"" ""preference,"" ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu,"" meaning that ""dokument"" cannot overlap with any of these terms in meaning or classification."
http://cmt_cz#c-0578733-1857190,Source,Class,osoba,"In the context of a conference, ""osoba"" is a term from the Polish language that translates to ""person"" in English. It may refer to an individual attending the conference, such as a speaker, participant, or organizer. Understanding this term can be important for networking and communication during the event.","Here are the verbalized phrases based on the provided triples:

1. The class ""dokument"" is disjoint with the class ""osoba.""
2. The class ""externí recenzent"" is a subclass of the class ""osoba.""
3. The class ""konference"" is disjoint with the class ""osoba.""
4. The property ""má email"" has the domain ""osoba.""
5. The property ""má konflikt zájmu s příspěvkem"" has the domain ""osoba.""
6. The class ""osoba s účastí na konferenci"" is a subclass of the class ""osoba.""
7. The class ""předseda"" is a subclass of the class ""osoba.""
8. The class ""uživatel"" is a subclass of the class ""osoba.""
9. The class ""člen programového výboru"" is a subclass of the class ""osoba.""
10. The class ""osoba"" is disjoint with the classes ""preference,"" ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu.""The subgraph describes a structure related to a class and its elements. It indicates that there is a class, identified by a unique identifier, which is defined as a type of ""Class."" This class has a name, ""osoba,"" and it is part of a union with another entity. The union is represented by another identifier, which contains two elements: the first element is ""konference,"" and the second element is the previously mentioned class ""osoba."" The relationship between these elements is that ""konference"" is the first element of the union, while ""osoba"" is the rest of the union. Additionally, there is a property called ""má jméno"" that relates to the class, indicating that it has a specific domain associated with it."
http://cmt_cz#c-0754816-7898339,Source,Class,preference,"In the context of a conference, ""preference"" refers to the choices or inclinations of attendees regarding various aspects of the event. This could include preferences for specific sessions or topics they wish to attend, preferred speakers, networking opportunities, or even logistical aspects such as meal options or seating arrangements. Understanding attendee preferences can help organizers tailor the conference experience to better meet the needs and interests of participants, ultimately enhancing engagement and satisfaction.","1. The class ""dokument"" is disjoint with the class ""preference.""
2. The class ""konference"" is disjoint with the class ""preference.""
3. The class ""osoba"" is disjoint with the class ""preference.""
4. The class ""preference"" is disjoint with the classes ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu."""
http://cmt_cz#c-0978466-4762816,Source,Class,p edm tn oblast,"In the context of a conference, ""předmětná oblast"" translates to ""subject area"" or ""topic area."" It refers to the specific field or domain of discussion that the conference is focused on. This could encompass various themes, issues, or topics that are relevant to the conference's objectives and the interests of the participants.","The phrase can be verbalized as: ""The subject matter pertains to the thematic area."""
http://cmt_cz#c-1109430-9892691,Source,Class,p edseda,"In the context of a conference, ""předseda"" is a Czech term that translates to ""chairman"" or ""chairperson"" in English. It refers to the individual who presides over the conference, leading discussions, managing the agenda, and ensuring that the proceedings run smoothly.","The phrase can be verbalized as: ""The class 'předseda' is a subclass of the class 'osoba'.""The subgraph describes a structured relationship among various roles and classes related to a conference or committee setting. 

1. There are two main classes defined: one is represented by the identifier `_:N552e9e66fff94de78e9dc3bdbb5d1787`, which is associated with the term ""označil konflikt zájmu"" (indicating a conflict of interest), and the other is represented by `_:Na28139b08a25408283fab5feef90c300`, which is linked to the term ""Class"".

2. The roles within this structure include:
   - ""předseda programového výboru"" (chairman of the program committee)
   - ""předseda konference"" (chairman of the conference)
   - ""spolupředseda"" (co-chair)
   - ""recenzent"" (reviewer)

3. The relationships indicate that:
   - The ""předseda"" (chairman) is equivalent to the class represented by `_:Na28139b08a25408283fab5feef90c300`.
   - The ""předseda konference"" and ""spolupředseda"" are part of a sequence that leads to the ""předseda programového výboru"".
   - The ""recenzent"" is also part of a sequence that connects to the class associated with the conflict of interest.

4. The structure is organized in a way that shows how these roles and classes are interconnected, with some roles being part of a union of other roles or classes, indicating a hierarchy or a network of responsibilities and classifications within the context of the conference or committee.

In summary, this subgraph outlines the relationships and classifications of various roles within a conference setting, highlighting the connections between different positions and their relevance to the concept of conflict of interest."
http://cmt_cz#c-1435667-7309116,Source,Class,dn l nek,"In the context of a conference, ""řádný článek"" translates to ""regular article"" in English. It typically refers to a formal written piece that is presented or published as part of the conference proceedings. This could include research findings, theoretical discussions, or reviews that contribute to the academic discourse within the conference's theme. Regular articles are usually subject to a peer-review process to ensure quality and relevance to the conference audience.","The phrase can be verbalized as: ""The class 'řádný článek' is a subclass of the class 'článek'."""
http://cmt_cz#c-1710596-1174205,Source,Class,vyj d en z jmu,"""Vyjádření zájmu"" translates to ""expression of interest"" in English. In the context of a conference, it typically refers to a formal indication from individuals or organizations that they are interested in participating, attending, or contributing to the event. This could involve submitting proposals for presentations, workshops, or other forms of engagement, signaling their intent to be involved in the conference activities.","Here are the verbalized phrases based on the provided triples:

1. ""Dokument is disjoint with vyjádření zájmu.""
2. ""Konference is disjoint with vyjádření zájmu.""
3. ""Má vyjádření zájmu has a range of vyjádření zájmu.""
4. ""Osoba is disjoint with vyjádření zájmu.""
5. ""Preference is disjoint with vyjádření zájmu.""
6. ""Upravit vyjádření zájmu has a range of vyjádření zájmu.""
7. ""Vyjádření zájmu upraveno has a domain of vyjádření zájmu.""
8. ""Vyjádření zájmu is disjoint with programový výbor.""
9. ""Vyjádření zájmu is disjoint with rozhodnutí."""
http://cmt_cz#c-2063214-6676250,Source,Class,spolup edseda,"In the context of a conference, ""spolupředseda"" is a Czech term that translates to ""co-chair"" in English. It refers to a person who shares the leadership responsibilities of the conference with another chairperson. The co-chair typically assists in organizing the event, facilitating discussions, and ensuring that the conference runs smoothly alongside the main chair.","The term ""spolupředseda"" is a subclass of ""osoba s účastí na konferenci"" and is disjoint with ""předseda konference.""The subgraph describes a hierarchical structure related to a conference and its leadership roles. 

At the top level, there is a class identified as ""předseda"" (which translates to ""chair"" in English), and it is equivalent to a specific class represented by a unique identifier. This class is defined as a type of ""Class"" and is composed of a union of various roles.

Within this structure, there are specific roles mentioned: the ""předseda programového výboru"" (chair of the program committee) and the ""předseda konference"" (chair of the conference). Additionally, there is a role identified as ""spolupředseda"" (co-chair), which is part of the union of roles associated with the class.

The relationships indicate that the ""předseda programového výboru"" is linked to a broader role, while the ""předseda konference"" is also part of this hierarchy. The subgraph captures the relationships and classifications of these leadership positions within the context of the conference."
