entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://cmt_en#c-0430420-0075813,Source,Class,abstract of paper,"In the context of a conference, an ""abstract of paper"" refers to a concise summary of a research paper or presentation that outlines the main objectives, methods, results, and conclusions of the work. It is typically a brief paragraph or a few hundred words long and serves to give conference attendees a quick overview of the content and significance of the research. Abstracts are often used for submission to conferences to help organizers determine the relevance and quality of the work for inclusion in the program. They also assist attendees in deciding which sessions to attend based on their interests.","The phrase can be verbalized as: ""The abstract of a paper is a subclass of paper."""
http://cmt_en#c-1611583-0668331,Source,Class,preference,"In the context of a conference, ""preference"" refers to the choices or inclinations of attendees regarding various aspects of the event. This could include preferences for specific sessions or topics they wish to attend, preferred speakers, networking opportunities, or even logistical aspects such as meal options or seating arrangements. Understanding attendee preferences can help organizers tailor the conference experience to better meet the needs and interests of participants, ultimately enhancing engagement and satisfaction.","The term ""preference"" is disjoint with the following terms: ""bid,"" ""conference,"" ""decision,"" ""document,"" ""person,"" and ""program committee."""
http://cmt_en#c-1819859-8467443,Source,Class,co author,"In the context of a conference, a co-author refers to an individual who collaborates with one or more authors to contribute to a research paper, presentation, or other scholarly work that is being presented at the conference. Co-authors share responsibility for the content, findings, and conclusions of the work, and their contributions can include conducting research, writing, editing, and providing expertise in specific areas. Co-authorship is often recognized in academic settings, and it signifies a partnership in the research process.","1. The term ""co-write"" is associated with the domain of ""co-author.""
2. The phrase ""co-written by"" pertains to the range of ""co-author.""
3. The category ""co-author"" is a subclass of ""author."""
http://cmt_en#c-1998894-5296562,Source,Class,meta reviewer,"In the context of a conference, a ""meta-reviewer"" is an individual who oversees the review process of submitted papers or proposals. Their role typically involves evaluating the reviews provided by other reviewers, ensuring that the feedback is fair, constructive, and thorough. The meta-reviewer may also synthesize the reviews to provide an overall assessment of the submission, helping the program committee make informed decisions about acceptance or rejection. Essentially, the meta-reviewer acts as a quality control figure in the peer review process, ensuring that the evaluation is consistent and meets the conference's standards.","1. The range of ""read by meta-reviewer"" is defined as ""meta-reviewer.""
2. ""Meta-reviewer"" is a subclass of ""reviewer."""
http://cmt_en#c-2074692-1147118,Source,Class,author,"In the context of a conference, the term ""author"" typically refers to an individual who has created or contributed to a piece of work, such as a research paper, presentation, or article, that is being shared or discussed at the event. Authors are often responsible for the content and findings presented, and they may participate in discussions, answer questions, and engage with attendees to share their insights and expertise on the subject matter.","Here are the verbalized phrases based on the provided RDF triples:

1. An ""author, who is not a reviewer"" is a subclass of ""author.""
2. A ""co-author"" is a subclass of ""author.""
3. The action of ""submitting a paper"" is associated with the domain of ""author.""
4. The action of ""writing a paper"" is associated with the domain of ""author.""
5. The phrase ""written by"" pertains to the range of ""author.""
6. An ""author"" is a subclass of both ""member of conference"" and ""user.""The subgraph describes a structured relationship involving authors, reviewers, and a domain related to conflicts of interest. 

In this context, there is an entity representing an author, which is linked to a reviewer and a chairman. The author is part of a larger structure that is classified under a specific domain concerning the marking of conflicts of interest. This domain is defined as a class and is associated with the author entity. 

The relationships indicate that the author is the first in a sequence, followed by the reviewer, who in turn has no further connections (indicated by 'nil'). The chairman is also the first in another sequence that includes the reviewer. The overall structure suggests a hierarchical organization where the author, reviewer, and chairman are interconnected within the context of managing conflicts of interest in a specific domain."
http://cmt_en#c-2079829-2275666,Source,Class,conference chair,"In the context of a conference, a conference chair is an individual responsible for overseeing the organization and management of the event. This role typically involves coordinating the conference program, selecting and inviting speakers, managing sessions, and ensuring that the event runs smoothly. The conference chair may also facilitate discussions, moderate panels, and represent the conference to attendees and stakeholders. Essentially, the conference chair plays a crucial leadership role in shaping the overall experience and success of the conference.","The phrase can be verbalized as follows:

""The class 'conference chair' is a subclass of the class 'member of conference' and is disjoint with the class 'associated chair'.""The subgraph describes a hierarchy of roles related to a conference. It identifies a class of roles that includes the ""chairman,"" which is equivalent to a specific class defined in the graph. This class is associated with various positions, including the ""conference chair"" and the ""chair of the program committee."" 

The ""conference chair"" is the first role in a sequence that also includes the ""associated chair."" The ""chair of the program committee"" follows in the sequence but has no additional roles associated with it. The structure indicates that the ""chairman"" role encompasses both the ""conference chair"" and the ""chair of the program committee,"" suggesting a union of these roles within the broader category of the class defined. 

In summary, the subgraph outlines the relationships and hierarchy among different chair roles within a conference setting, emphasizing their classification and connections."
http://cmt_en#c-2282104-8815481,Source,Class,meta review,"In the context of a conference, a meta-review refers to a comprehensive evaluation of multiple reviews of a particular submission or set of submissions. It typically involves a senior reviewer or program committee member who synthesizes the feedback from various reviewers to provide an overarching assessment of the work. The meta-review aims to highlight the strengths and weaknesses of the submission, address any conflicting opinions among reviewers, and offer a final recommendation regarding acceptance or rejection. This process helps ensure a fair and thorough evaluation of the submissions presented at the conference.","The phrase can be verbalized as: ""A meta-review is a subclass of review."""
http://cmt_en#c-3017177-8896532,Source,Class,bid,"In the context of a conference, ""bid"" typically refers to a formal proposal or offer made by a city, organization, or group to host the event. This can involve outlining the benefits of hosting the conference, detailing the facilities available, and demonstrating the ability to accommodate attendees. The bid process often includes presentations and negotiations to secure the opportunity to host the conference.","Here are the verbalized phrases based on the provided triples:

1. The term ""adjust"" is associated with the range of ""bid.""
2. The phrase ""adjusted by"" is defined to have ""bid"" as its domain.
3. The term ""has bid"" is associated with the range of ""bid.""
4. The concept of ""preference"" is disjoint from the concept of ""bid.""
5. The concept of ""bid"" is disjoint from the concepts of ""conference,"" ""decision,"" ""document,"" ""person,"" and ""program committee."""
http://cmt_en#c-3027646-3365825,Source,Class,conference,"In the context of ""conference,"" it refers to a formal meeting or gathering where individuals come together to discuss specific topics, share information, and collaborate. Conferences can vary in size and purpose, often involving presentations, workshops, and networking opportunities among participants who may share a common interest or profession.","Here are the verbalized phrases based on the provided triples:

1. A conference accepts hardcopy submissions.
2. A bid is disjoint with a conference.
3. Details are entered by a conference.
4. A conference enables virtual meetings.
5. A conference allows entering details on various topics.
6. A conference allows entering review criteria.
7. A conference finalizes paper assignments.
8. A conference has hardcopy mailing manifests printed by it.
9. A conference has a date.
10. A conference has a logo available at a specified URL.
11. A conference has members.
12. A conference has a website available at a specified URL.
13. A member is part of a conference.
14. A paper assignment is finalized by a conference.
15. Paper assignment tools are run by a conference.
16. Preference is disjoint with a conference.
17. A conference prints hardcopy mailing manifests.
18. Review criteria are entered by a conference.
19. Reviewer bidding is started by a conference.
20. Reviews per paper are managed by a conference.
21. Paper assignment tools are run by a conference.
22. A conference starts reviewer bidding.
23. A virtual meeting is enabled by a conference.
24. A conference is disjoint with a decision, document, person, and program committee.The subgraph describes a conceptual framework related to conferences and their attributes. Here’s a natural language description of the relationships and restrictions outlined in the subgraph:

1. **Conference Class**: The term ""conference"" is defined as a subclass of a restriction that imposes certain conditions on its properties.

2. **Property Restrictions**: 
   - The first restriction specifies that each conference must have at least one review per paper. This is indicated by the property ""reviews per paper,"" which has a minimum cardinality of 1.
   - The second restriction states that each conference must have exactly one name, as indicated by the property ""has name"" with a cardinality of 1.
   - The third restriction indicates that each conference must also have exactly one date, as specified by the property ""has date.""

3. **Class Composition**: The conference class is composed of a union of two elements:
   - The first element is the conference itself.
   - The second element is a person, which suggests that there is a relationship between conferences and individuals, possibly indicating that a person is associated with the conference in some capacity.

4. **Domain Relationships**: The property ""has name"" is specifically associated with the domain of the conference class, meaning that this property is applicable to instances of conferences.

In summary, the subgraph outlines that a conference must have at least one review per paper, exactly one name, and exactly one date, while also being related to individuals, thereby establishing a structured definition of what constitutes a conference in this context."
http://cmt_en#c-3355504-9442806,Source,Class,administrator,"In the context of a conference, an ""administrator"" typically refers to an individual responsible for managing and organizing various aspects of the event. This can include tasks such as coordinating schedules, handling registrations, overseeing logistics, and ensuring that the conference runs smoothly. The administrator may also serve as a point of contact for attendees, speakers, and vendors, facilitating communication and addressing any issues that arise during the conference.","Here are the verbalized phrases based on the provided triples:

1. An administrator is accepted by someone.
2. An administrator accepts something.
3. An administrator can add something.
4. Something is added by an administrator.
5. An administrator can assign something.
6. Something is assigned by an admin.
7. Details are entered by an administrator.
8. An administrator can enable a virtual meeting.
9. An administrator can enter details on something.
10. An administrator can enter review criteria.
11. An administrator can finalize a paper assignment.
12. A hardcopy of mailing manifests is printed by an administrator.
13. A paper assignment is finalized by an administrator.
14. Paper assignment tools are run by an administrator.
15. An administrator can print hardcopy mailing manifests.
16. An administrator can reject a paper.
17. A paper is rejected by an administrator.
18. Review criteria are entered by an administrator.
19. Reviewer bidding is started by an administrator.
20. An administrator can run paper assignment tools.
21. An administrator can set the maximal number of assigned papers.
22. An administrator can start reviewer bidding.
23. A virtual meeting is enabled by an administrator.
24. An administrator is a type of user."
