entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://cmt_cz#c-0075317-8076564,Source,Class,konference,"The term ""konference"" appears to be a variation or misspelling of ""conference."" In the context of a conference, it refers to a formal meeting or gathering where individuals come together to discuss specific topics, share information, and collaborate. Conferences can vary in size and purpose, ranging from academic and professional gatherings to industry-specific events.","Here are the verbalized phrases based on the provided triples:

1. ""Akceptovány příspěvky konference jsou v doméně konference.""
2. ""Brožury jsou vytištěny kým v doméně konference.""
3. ""Datum konference je v doméně konference.""
4. ""Dokončit přidělení příspěvků konference je v rozsahu konference.""
5. ""Konference má recenzí na článek v doméně konference.""
6. ""Logo konference má URL v doméně konference.""
7. ""Má člena konference v doméně konference.""
8. ""Nástroj pro přídělení příspěvků je spuštěn kým v doméně konference.""
9. ""Podrobnosti jsou vloženy kým v doméně konference.""
10. ""Přidělení příspěvků je dokončeno kým v doméně konference.""
11. ""Spustil přidělování článků konference je v rozsahu konference.""
12. ""Tisk brožur konference je v rozsahu konference.""
13. ""Umožnit virtuální schůzku konferenci je v rozsahu konference.""
14. ""Virtuální schůzka konference je umožněna kým v doméně konference.""
15. ""Vložit kritéria recenze je v rozsahu konference.""
16. ""Vložit podrobnosti konference je v rozsahu konference.""
17. ""Vyjadření zájmu je spuštěno kým v doméně konference.""
18. ""Webová stránka konference má URL v doméně konference.""
19. ""Zadání kritérií recenzí je kým v doméně konference.""
20. ""Zahájil vyjadřování zájmu recenzentů je v rozsahu konference.""
21. ""Člen konference je v rozsahu konference.""
22. ""Konference je disjunktní s dokumentem, osobou, preferencí, programovým výborem, rozhodnutím a vyjádřením zájmu."" 

These phrases summarize the relationships and properties defined in the RDF triples.The subgraph describes a class hierarchy and restrictions related to the concept of a ""konference"" (conference). 

1. **Class Definition**: The term ""konference"" is defined as a subclass of two restrictions. This indicates that a conference has specific properties and constraints associated with it.

2. **Properties and Cardinality**:
   - The first restriction specifies that a conference must have exactly one name (""má jméno"") and is associated with the class of conferences.
   - The second restriction indicates that a conference must have exactly one date (""datum konference"").
   - Additionally, there is a requirement that a conference must have exactly one review related to an article (""konference má recenzí na článek"").

3. **Structure**: The structure of the data indicates that the properties of a conference are defined in a way that ensures each conference has a unique name, a unique date, and a unique review associated with it. 

4. **Union of Classes**: The class of conferences is defined as a union of another class that includes the first restriction, which further emphasizes the uniqueness and constraints placed on the properties of a conference.

5. **Domain and Type**: The properties ""má jméno"" and ""datum konference"" are specifically linked to the class of conferences, indicating that they are relevant attributes that must be fulfilled for any instance of a conference.

In summary, the subgraph outlines the formal structure and constraints of the ""konference"" class, emphasizing the necessity for each conference to have a unique name, date, and review, while also establishing its place within a broader class hierarchy."
http://cmt_cz#c-0128535-7854643,Source,Class,autor kter nen recenzent,"In the context of a conference, ""autor který není recenzent"" translates to ""author who is not a reviewer."" This typically refers to a situation where an individual has submitted a paper or presentation for consideration but is not involved in the peer review process for other submissions. This distinction is important in academic conferences, as it helps clarify roles and responsibilities, ensuring that authors can focus on their own work while reviewers assess the submissions of others.","The phrase can be verbalized as follows:

""The class 'author who is not a reviewer' is a subclass of 'author' and is disjoint with both 'reviewer' and 'member of the program committee'."""
http://cmt_cz#c-0452574-2080354,Source,Class,dokument,"In the context of a conference, ""dokument"" typically refers to a document or written material that is shared or presented during the event. This could include agendas, research papers, presentations, reports, or any other relevant materials that provide information or support discussions among participants. The term emphasizes the importance of documentation in facilitating communication and knowledge sharing during the conference.","1. The term ""konference"" is disjoint with the term ""dokument,"" meaning they cannot overlap in meaning or classification.

2. The phrase ""má konflikt zájmu s příspěvkem"" has a range that is defined as ""dokument,"" indicating that it pertains to or is applicable within the context of documents.

3. The term ""recenze"" is a subclass of ""dokument,"" meaning that all instances of ""recenze"" are also considered instances of ""dokument.""

4. The term ""článek"" is a subclass of ""dokument,"" indicating that all instances of ""článek"" fall under the category of ""dokument.""

5. The term ""dokument"" is disjoint with the terms ""osoba,"" ""preference,"" ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu,"" meaning that ""dokument"" cannot be classified as any of these other terms."
http://cmt_cz#c-0578733-1857190,Source,Class,osoba,"In the context of a conference, ""osoba"" is a term that means ""person"" in several Slavic languages, including Polish and Croatian. It may refer to an individual attending the conference, such as a speaker, participant, or organizer. Understanding this term can be important for networking and communication during the event.","Here are the verbalized phrases based on the provided triples:

1. The class ""dokument"" is disjoint with the class ""osoba.""
2. The class ""externí recenzent"" is a subclass of the class ""osoba.""
3. The class ""konference"" is disjoint with the class ""osoba.""
4. The property ""má email"" has the domain ""osoba.""
5. The property ""má konflikt zájmu s příspěvkem"" has the domain ""osoba.""
6. The class ""osoba s účastí na konferenci"" is a subclass of the class ""osoba.""
7. The class ""předseda"" is a subclass of the class ""osoba.""
8. The class ""uživatel"" is a subclass of the class ""osoba.""
9. The class ""člen programového výboru"" is a subclass of the class ""osoba.""
10. The class ""osoba"" is disjoint with the classes ""preference,"" ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu.""The subgraph describes a structure in which there is a class identified by the name ""má jméno."" This class is defined as a union of two elements. The first element is a list that starts with the term ""konference"" and has a rest element that refers to another list starting with the term ""osoba."" The second element in the union is the list that begins with ""osoba"" and has no further elements (indicated by ""nil""). Overall, the structure represents a class that combines these two lists, with ""konference"" as the first item in one of the lists and ""osoba"" as the first item in the other."
http://cmt_cz#c-0754816-7898339,Source,Class,preference,"In the context of a conference, ""preference"" refers to the choices or priorities that attendees, speakers, or organizers may have regarding various aspects of the event. This could include preferences for specific topics of discussion, types of sessions (such as workshops or panels), networking opportunities, or even logistical details like venue layout and catering options. Understanding these preferences can help in tailoring the conference experience to better meet the needs and interests of participants, ultimately enhancing engagement and satisfaction.","Here are the verbalized phrases for the given triples:

1. The class ""dokument"" is disjoint with the class ""preference.""
2. The class ""konference"" is disjoint with the class ""preference.""
3. The class ""osoba"" is disjoint with the class ""preference.""
4. The class ""preference"" is disjoint with the classes ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu."""
http://cmt_cz#c-0978466-4762816,Source,Class,p edm tn oblast,"In the context of a conference, ""předmětná oblast"" translates to ""subject area"" or ""topic area."" It refers to the specific field or domain of discussion that the conference is focused on. This could encompass various themes, issues, or topics relevant to the conference's purpose, guiding the presentations, discussions, and research shared among participants.","The phrase can be verbalized as: ""The subject matter pertains to the thematic area."""
http://cmt_cz#c-1109430-9892691,Source,Class,p edseda,"In the context of a conference, ""předseda"" is a Czech term that translates to ""chairman"" or ""chairperson"" in English. It refers to the individual who presides over the conference, leading discussions, managing the agenda, and ensuring that the proceedings run smoothly.","The phrase can be verbalized as: ""The class 'předseda' is a subclass of the class 'osoba'.""The subgraph describes a structured relationship among various roles and entities within a conference or academic setting. 

1. The first entity is a reviewer (recenzent) who has identified a conflict of interest.
2. This conflict of interest is categorized under a specific domain.
3. There are several key roles mentioned:
   - An author (autor).
   - The chair of the program committee (předseda programového výboru).
   - A co-chair (spolupředseda).
   - The chair of the conference (předseda konference).
4. The chair of the program committee is linked to the chair of the conference, indicating a hierarchy or relationship between these roles.
5. The chair of the conference is also equivalent to another class, suggesting that these roles may overlap or share similar responsibilities.
6. The structure indicates that the roles are organized in a way that reflects their relationships, with some roles being subsets or unions of others.

Overall, the subgraph outlines the relationships and classifications of various roles involved in a conference, highlighting the importance of identifying conflicts of interest and the hierarchical nature of these positions."
http://cmt_cz#c-1435667-7309116,Source,Class,dn l nek,"In the context of a conference, ""řádný článek"" translates to ""regular article"" in English. It typically refers to a formal written piece that is presented or published as part of the conference proceedings. This could include research findings, theoretical discussions, or reviews that contribute to the academic discourse within the conference's theme. Regular articles are usually peer-reviewed and are expected to meet specific standards of quality and relevance to the conference audience.","The phrase can be verbalized as: ""The class 'řádný článek' is a subclass of the class 'článek'."""
http://cmt_cz#c-1710596-1174205,Source,Class,vyj d en z jmu,"""Vyjádření zájmu"" translates to ""expression of interest"" in English. In the context of a conference, it typically refers to a formal indication from individuals or organizations that they are interested in participating, attending, or contributing to the event. This could involve submitting proposals for presentations, workshops, or other forms of engagement, signaling their intent to be involved in the conference activities.","Here are the verbalized phrases based on the provided triples:

1. ""Dokument is disjoint with vyjádření zájmu.""
2. ""Konference is disjoint with vyjádření zájmu.""
3. ""Má vyjádření zájmu has a range of vyjádření zájmu.""
4. ""Osoba is disjoint with vyjádření zájmu.""
5. ""Preference is disjoint with vyjádření zájmu.""
6. ""Upravit vyjádření zájmu has a range of vyjádření zájmu.""
7. ""Vyjádření zájmu upraveno has a domain of vyjádření zájmu.""
8. ""Vyjádření zájmu is disjoint with programový výbor.""
9. ""Vyjádření zájmu is disjoint with rozhodnutí."""
http://cmt_cz#c-2063214-6676250,Source,Class,spolup edseda,"In the context of a conference, ""spolupředseda"" is a Czech term that translates to ""co-chair"" in English. It refers to an individual who shares the leadership responsibilities of a conference or meeting with another person, helping to facilitate discussions, manage the agenda, and ensure that the event runs smoothly.","The term ""spolupředseda"" is a subclass of ""osoba s účastí na konferenci"" and is disjoint with ""předseda konference.""The subgraph describes a hierarchical structure related to a committee or conference leadership. It identifies a class of roles, specifically focusing on the positions of ""předseda"" (chair) and ""spolupředseda"" (co-chair). 

1. The main class is defined as ""Class,"" which encompasses various roles.
2. Within this class, the first role is ""předseda programového výboru"" (chair of the program committee).
3. The next role in the hierarchy is ""spolupředseda"" (co-chair), which is linked to the first role.
4. Additionally, there is a role identified as ""předseda konference"" (chair of the conference), which is also part of this structure.
5. The relationships indicate that ""předseda"" is equivalent to the main class defined earlier.

Overall, the subgraph outlines a structured relationship between different leadership roles within a committee or conference, emphasizing their hierarchical connections and equivalences."
http://cmt_cz#c-2078968-5732070,Source,Class,len programov ho v boru,"In the context of a conference, ""člen programového výboru"" translates to ""member of the program committee."" This refers to an individual who is part of a group responsible for planning and organizing the conference program, which may include selecting topics, reviewing submissions, and determining the schedule of presentations and sessions.","Here are the verbalized phrases based on the provided triples:

1. ""An author who is not a reviewer is disjoint from a member of the program committee.""
   
2. ""The property 'has a member of the program committee' has a range of 'member of the program committee.'""

3. ""The property 'set the maximum number of reviews' has a domain of 'member of the program committee.'""

4. ""The chair of the program committee is a subclass of 'member of the program committee.'""

5. ""The property 'add a member of the program committee' has a range of 'member of the program committee.'""

6. ""The property 'added a member of the program committee' has a domain of 'member of the program committee.'""

7. ""The property 'assignment of program committee members by the administrator' has a range of 'member of the program committee.'""

8. ""A member of the program committee has a domain of 'member of the program committee' and is a subclass of 'person' and 'person participating in the conference.'"""
http://cmt_cz#c-2277754-4158396,Source,Class,autor,"In the context of a conference, ""autor"" typically refers to the author or creator of a paper, presentation, or research work being discussed or presented. This individual is responsible for the content and findings shared during the conference, and their work is often subject to questions, discussions, and critiques from attendees.","Here are the verbalized phrases based on the provided RDF triples:

1. ""An author who is not a reviewer is a subclass of an author.""
2. ""The action of writing an article has an author as its domain.""
3. ""The action of submitting an article has an author as its domain.""
4. ""A co-author is a subclass of an author.""
5. ""An article is written by an author.""
6. ""An author is a subclass of a person participating in a conference and a user.""The subgraph describes a relationship involving three key roles: a reviewer (recenzent), an author (autor), and a chairperson (předseda). The author is linked to the reviewer, indicating a direct connection between them. Additionally, there is a mention of a conflict of interest, which is categorized as a specific type (Class). The chairperson is also connected to the author and the reviewer, suggesting that they are part of a larger group or committee. The conflict of interest is associated with the chairperson, indicating that it may be relevant to their role in the review process. Overall, the subgraph outlines a structured relationship among these individuals, highlighting the importance of transparency regarding conflicts of interest in the context of authorship and review."
