entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://thesauri.dainst.org/_003b194e,Source,Class,biaise,"In archaeology, “Biaise” refers to Édouard Biaise, a 19th‑century French archaeologist/antiquarian known for work on prehistoric and classical antiquities. If you meant “bias” instead, it’s the systematic distortion in archaeological data or interpretation (e.g., sampling bias, recovery bias, observer bias).","- “Biaise” is a broader concept’s narrower term: “Biaise” has broader “_2a21a33f”.
- “_2a21a33f” has the narrower concept “Biaise”."
http://thesauri.dainst.org/_0043df4f,Source,Class,entaille de fondations,"In archaeology, “entaille de fondations” refers to the cut or trench made in the ground to receive a building’s foundations—i.e., the negative feature excavated to lay walls or footings. It’s the construction cut that outlines where the foundation was set.","- “Entaille de fondations” has broader concept “éléments constructifs”.
- “éléments constructifs” has narrower concept “Entaille de fondations”."
http://thesauri.dainst.org/_00a5ac27,Source,Class,panneau,"In archaeology, panneau (French for “panel”) refers to a distinct panel or section of a decorated surface—commonly a discrete area of rock art, a segment of a painted wall, or a carved relief—treated as a single compositional unit.","- “Panneau” has a broader concept “_cdc51484”.
- “_cdc51484” has a narrower concept “Panneau”."
http://thesauri.dainst.org/_00b63a49,Source,Class,butoir,"In archaeology, a butoir (French) is a “stop” or “abutment” point used to control or limit excavation—essentially a fixed boundary or left-in-place strip of soil/feature that serves as a reference or limit when digging, recording, or sectioning. It helps preserve stratigraphic relationships and provides a clean face for profiles.","- “Butoir” has a broader concept “_f356b53c”.
- “_f356b53c” has a narrower concept “Butoir”."
http://thesauri.dainst.org/_0159d808,Source,Class,diadoum ne,"In archaeology (and classical art history), a diadoumène is a statue type depicting an athlete binding a victory fillet (diadem) around his head. The prototype is Polykleitos’s Diadumenos, showing an idealized nude youth tying the headband after a contest.","- “_fccf07e9” has a narrower concept “diadoumène”.
- “diadoumène” has a broader concept “_fccf07e9”."
http://thesauri.dainst.org/_019df4e5,Source,Class,soubassement,"In archaeology, soubassement (French) refers to the lower supporting part of a structure—the substructure or base/foundation on which walls or superstructures rest. It can include footing courses, low stone socles, or basal platforms elevating and stabilizing a building.","- “Soubassement” is a broader concept of “éléments constructifs”.  
- “éléments constructifs” has the narrower concept “Soubassement”."
http://thesauri.dainst.org/_01ad4a56,Source,Class,accol,"In archaeology, accolé (from French) describes two elements set closely side by side or joined together—often used for paired features like twin statues, columns, or motifs placed in contact or in tight adjacency.","- “Accolé” has a broader concept “_2a21a33f”.
- “_2a21a33f” has a narrower concept “Accolé”."
http://thesauri.dainst.org/_01ae2dab,Source,Class,colonnade,"In archaeology/architecture, a colonnade is a long sequence of regularly spaced columns supporting an entablature or arches, often forming a covered walkway or framing a courtyard, façade, or processional route.","- ""Colonnade"" is a broader concept of ""éléments constructifs"".
- ""éléments constructifs"" has the narrower concept ""Colonnade""."
http://thesauri.dainst.org/_01c86444,Source,Class,cabane,"In archaeology, cabane (French) refers to a small hut or cabin-like structure—often a simple, temporary or seasonal shelter. It can denote prehistoric or historic vernacular dwellings built with perishable materials (wood, brush, thatch) or dry-stone field huts, depending on region and period.","- “Cabane” is a broader concept’s narrower term of “Immeuble.” (i.e., Cabane is narrower than Immeuble)
- “Immeuble” has the narrower concept “Cabane.”"
http://thesauri.dainst.org/_01cbb854,Source,Class,chapiteau feuilles de lotus,"In archaeology, “chapiteau à feuilles de lotus” refers to a column capital decorated with lotus leaves—an architectural capital whose motif is the lotus, common in Egyptian and later classical-inspired architecture.","- “Chapiteau à feuilles de lotus” is a broader concept’s member of “chapiteaux.” (i.e., it has the broader concept “chapiteaux.”)
- “chapiteaux” has the narrower concept “Chapiteau à feuilles de lotus.”"
